Frame No,Exit Branch,Latency,Confidence,Accuracy,B1 FLOPs,B2 FLOPs,Main FLOPs
2027,failed,0.010469436645507812,0,No detection,6220800.0,1990656.0,163044928.0
2028,main,0.008041858673095703,2.1621141854666348e-07,0.6318383440118285,6220800.0,1990656.0,163044928.0
2029,failed,0.01039433479309082,0,No detection,6220800.0,1990656.0,163044928.0
2030,failed,0.00923466682434082,0,No detection,6220800.0,1990656.0,163044928.0
2031,main,0.010893106460571289,2.8467757665073812e-11,0.6313976377952756,6220800.0,1990656.0,163044928.0
2032,main,0.007910728454589844,1.4974524731314887e-07,0.631578947368421,6220800.0,1990656.0,163044928.0
2033,main,0.008114099502563477,4.865424903244264e-12,0.6317600786627335,6220800.0,1990656.0,163044928.0
2034,main,0.00959920883178711,6.880421101975896e-16,0.6319410319410319,6220800.0,1990656.0,163044928.0
2035,failed,0.011055707931518555,0,No detection,6220800.0,1990656.0,163044928.0
2036,failed,0.008499383926391602,0,No detection,6220800.0,1990656.0,163044928.0
2037,main,0.011516571044921875,1.2006689959378176e-18,0.6315014720314034,6220800.0,1990656.0,163044928.0
2038,failed,0.010441303253173828,0,No detection,6220800.0,1990656.0,163044928.0
2039,main,0.008747577667236328,1.0787210561651397e-13,0.6313725490196078,6220800.0,1990656.0,163044928.0
2040,main,0.00947880744934082,7.441537663854803e-11,0.6315531602155806,6220800.0,1990656.0,163044928.0
2041,main,0.009110212326049805,0.006218026392161846,0.6317335945151812,6220800.0,1990656.0,163044928.0
2042,failed,0.01098942756652832,0,No detection,6220800.0,1990656.0,163044928.0
2043,main,0.008409738540649414,2.4890142030775664e-12,0.6316046966731899,6220800.0,1990656.0,163044928.0
2044,main,0.01021575927734375,5.5262039495573845e-06,0.6317848410757946,6220800.0,1990656.0,163044928.0
2045,main,0.00888681411743164,0.00023882571258582175,0.6319648093841642,6220800.0,1990656.0,163044928.0
2046,main,0.008264303207397461,4.006689948710118e-07,0.6321446018563752,6220800.0,1990656.0,163044928.0
2047,main,0.007653713226318359,3.797523717707918e-08,0.63232421875,6220800.0,1990656.0,163044928.0
2048,failed,0.008318901062011719,0,No detection,6220800.0,1990656.0,163044928.0
2049,failed,0.008718729019165039,0,No detection,6220800.0,1990656.0,163044928.0
2050,main,0.00912165641784668,4.9319128265779e-06,0.6318868844466115,6220800.0,1990656.0,163044928.0
2051,main,0.008573293685913086,3.163321452112795e-14,0.6320662768031189,6220800.0,1990656.0,163044928.0
2052,main,0.008533477783203125,0.0050148265436291695,0.6322454943984414,6220800.0,1990656.0,163044928.0
2053,main,0.010116815567016602,1.2910983393510378e-10,0.6324245374878287,6220800.0,1990656.0,163044928.0
2054,failed,0.008212804794311523,0,No detection,6220800.0,1990656.0,163044928.0
2055,main,0.0124664306640625,3.627335445344215e-07,0.632295719844358,6220800.0,1990656.0,163044928.0
2056,main,0.010083436965942383,0.002739753108471632,0.6324744773942635,6220800.0,1990656.0,163044928.0
2057,failed,0.00803232192993164,0,No detection,6220800.0,1990656.0,163044928.0
2058,main,0.008810997009277344,1.5147248931640116e-22,0.6323457989315202,6220800.0,1990656.0,163044928.0
2059,main,0.010334491729736328,2.1552285775813252e-23,0.6325242718446602,6220800.0,1990656.0,163044928.0
2060,main,0.010845422744750977,1.6539031028626885e-33,0.6327025715672003,6220800.0,1990656.0,163044928.0
2061,main,0.009521007537841797,2.189074320576266e-14,0.6328806983511154,6220800.0,1990656.0,163044928.0
2062,main,0.008273839950561523,3.002268225693605e-11,0.6330586524478914,6220800.0,1990656.0,163044928.0
2063,main,0.008626461029052734,3.940518226931873e-14,0.6332364341085271,6220800.0,1990656.0,163044928.0
2064,failed,0.008100271224975586,0,No detection,6220800.0,1990656.0,163044928.0
2065,failed,0.008550882339477539,0,No detection,6220800.0,1990656.0,163044928.0
2066,main,0.009709358215332031,4.4318468894744e-09,0.6328011611030478,6220800.0,1990656.0,163044928.0
2067,failed,0.009581804275512695,0,No detection,6220800.0,1990656.0,163044928.0
2068,main,0.008727312088012695,1.2606626896907724e-12,0.6326727887868535,6220800.0,1990656.0,163044928.0
2069,main,0.007753133773803711,6.294210487013674e-13,0.6328502415458938,6220800.0,1990656.0,163044928.0
2070,main,0.00887441635131836,6.717907581332838e-07,0.6330275229357798,6220800.0,1990656.0,163044928.0
2071,main,0.008866071701049805,3.025119044153257e-11,0.6332046332046332,6220800.0,1990656.0,163044928.0
2072,main,0.01189875602722168,1.4879501577524934e-05,0.6333815726000965,6220800.0,1990656.0,163044928.0
2073,failed,0.010400533676147461,0,No detection,6220800.0,1990656.0,163044928.0
2074,main,0.00866246223449707,1.2565464294067574e-11,0.6332530120481927,6220800.0,1990656.0,163044928.0
2075,main,0.009795427322387695,5.537423852786105e-10,0.6334296724470135,6220800.0,1990656.0,163044928.0
2076,failed,0.008241653442382812,0,No detection,6220800.0,1990656.0,163044928.0
2077,failed,0.012786626815795898,0,No detection,6220800.0,1990656.0,163044928.0
2078,failed,0.009443283081054688,0,No detection,6220800.0,1990656.0,163044928.0
2079,main,0.009135246276855469,1.2868164446151886e-18,0.6326923076923077,6220800.0,1990656.0,163044928.0
2080,failed,0.0076406002044677734,0,No detection,6220800.0,1990656.0,163044928.0
2081,main,0.009372949600219727,0.0007293270318768919,0.6325648414985591,6220800.0,1990656.0,163044928.0
2082,main,0.0095977783203125,5.023456469643861e-05,0.6327412385981757,6220800.0,1990656.0,163044928.0
2083,main,0.008246898651123047,3.9918614043154004e-16,0.6329174664107485,6220800.0,1990656.0,163044928.0
2084,main,0.008052349090576172,6.86302655248509e-18,0.6330935251798561,6220800.0,1990656.0,163044928.0
2085,main,0.012184381484985352,1.305880800828163e-06,0.6332694151486098,6220800.0,1990656.0,163044928.0
2086,main,0.010144710540771484,0.002275696489959955,0.633445136559655,6220800.0,1990656.0,163044928.0
2087,main,0.010472297668457031,5.2367941094644266e-08,0.6336206896551724,6220800.0,1990656.0,163044928.0
2088,main,0.009941816329956055,2.0279249390853238e-09,0.6337960746768789,6220800.0,1990656.0,163044928.0
2089,main,0.007849454879760742,1.612807136552874e-05,0.6339712918660287,6220800.0,1990656.0,163044928.0
2090,main,0.010569334030151367,2.7039995242894577e-10,0.6341463414634146,6220800.0,1990656.0,163044928.0
2091,main,0.008228302001953125,1.1858588550239801e-05,0.634321223709369,6220800.0,1990656.0,163044928.0
2092,main,0.008469820022583008,1.2342011195324003e-14,0.634495938843765,6220800.0,1990656.0,163044928.0
2093,failed,0.008695840835571289,0,No detection,6220800.0,1990656.0,163044928.0
2094,main,0.008511543273925781,8.886818250175565e-05,0.6343675417661098,6220800.0,1990656.0,163044928.0
2095,failed,0.012593984603881836,0,No detection,6220800.0,1990656.0,163044928.0
2096,main,0.012724637985229492,2.968541776321718e-17,0.6342393896041965,6220800.0,1990656.0,163044928.0
2097,main,0.010223627090454102,0.0002715204900596291,0.63441372735939,6220800.0,1990656.0,163044928.0
2098,main,0.007624387741088867,4.8104451707331464e-05,0.6345878989995236,6220800.0,1990656.0,163044928.0
2099,failed,0.008476495742797852,0,No detection,6220800.0,1990656.0,163044928.0
2100,main,0.008661985397338867,2.696330398947958e-19,0.6344597810566397,6220800.0,1990656.0,163044928.0
2101,failed,0.00875544548034668,0,No detection,6220800.0,1990656.0,163044928.0
2102,main,0.008353233337402344,0.0046300701797008514,0.6343319067998098,6220800.0,1990656.0,163044928.0
2103,failed,0.008048057556152344,0,No detection,6220800.0,1990656.0,163044928.0
2104,failed,0.008258819580078125,0,No detection,6220800.0,1990656.0,163044928.0
2105,main,0.007932424545288086,1.3684853250595097e-10,0.6339031339031339,6220800.0,1990656.0,163044928.0
2106,main,0.0070607662200927734,9.574300380288392e-11,0.634076886568581,6220800.0,1990656.0,163044928.0
2107,main,0.00722050666809082,6.142821105737707e-16,0.6342504743833017,6220800.0,1990656.0,163044928.0
2108,failed,0.009038448333740234,0,No detection,6220800.0,1990656.0,163044928.0
2109,main,0.011610984802246094,1.6818098913518043e-08,0.6341232227488152,6220800.0,1990656.0,163044928.0
2110,failed,0.009375572204589844,0,No detection,6220800.0,1990656.0,163044928.0
2111,main,0.008170366287231445,6.03333827342567e-09,0.6339962121212122,6220800.0,1990656.0,163044928.0
2112,main,0.012640237808227539,3.3086722250885714e-10,0.6341694273544723,6220800.0,1990656.0,163044928.0
2113,main,0.009152412414550781,6.3779967973687235e-09,0.6343424787133396,6220800.0,1990656.0,163044928.0
2114,main,0.007225751876831055,1.2100447577267914e-07,0.6345153664302601,6220800.0,1990656.0,163044928.0
2115,main,0.009298086166381836,0.041537780314683914,0.6346880907372401,6220800.0,1990656.0,163044928.0
2116,main,0.009297609329223633,1.8179891186215213e-12,0.634860651865848,6220800.0,1990656.0,163044928.0
2117,main,0.00816655158996582,1.3935681636212394e-05,0.6350330500472143,6220800.0,1990656.0,163044928.0
2118,failed,0.008502721786499023,0,No detection,6220800.0,1990656.0,163044928.0
2119,main,0.00842905044555664,7.25435267412422e-10,0.6349056603773585,6220800.0,1990656.0,163044928.0
2120,failed,0.012646198272705078,0,No detection,6220800.0,1990656.0,163044928.0
2121,failed,0.008621454238891602,0,No detection,6220800.0,1990656.0,163044928.0
2122,main,0.008046388626098633,3.418246588560159e-11,0.6344795101271785,6220800.0,1990656.0,163044928.0
2123,failed,0.012022733688354492,0,No detection,6220800.0,1990656.0,163044928.0
2124,failed,0.010625362396240234,0,No detection,6220800.0,1990656.0,163044928.0
2125,failed,0.007447719573974609,0,No detection,6220800.0,1990656.0,163044928.0
2126,failed,0.007259845733642578,0,No detection,6220800.0,1990656.0,163044928.0
2127,main,0.007733345031738281,4.414608838487766e-07,0.6334586466165414,6220800.0,1990656.0,163044928.0
2128,main,0.007680177688598633,0.010124100372195244,0.6336308125880695,6220800.0,1990656.0,163044928.0
2129,main,0.011005163192749023,3.849241278909392e-14,0.6338028169014085,6220800.0,1990656.0,163044928.0
2130,failed,0.009073972702026367,0,No detection,6220800.0,1990656.0,163044928.0
2131,failed,0.009446382522583008,0,No detection,6220800.0,1990656.0,163044928.0
2132,main,0.008306026458740234,1.684416695013624e-08,0.6333802156586966,6220800.0,1990656.0,163044928.0
2133,main,0.008591651916503906,5.743729991814937e-15,0.633552014995314,6220800.0,1990656.0,163044928.0
2134,main,0.008520126342773438,1.0353149946240592e-06,0.6337236533957845,6220800.0,1990656.0,163044928.0
2135,main,0.011841535568237305,3.8604284782195464e-05,0.6338951310861424,6220800.0,1990656.0,163044928.0
2136,failed,0.011813879013061523,0,No detection,6220800.0,1990656.0,163044928.0
2137,failed,0.008613109588623047,0,No detection,6220800.0,1990656.0,163044928.0
2138,failed,0.008888721466064453,0,No detection,6220800.0,1990656.0,163044928.0
2139,main,0.008826494216918945,4.387267472338863e-05,0.633177570093458,6220800.0,1990656.0,163044928.0
2140,failed,0.010788440704345703,0,No detection,6220800.0,1990656.0,163044928.0
2141,failed,0.009232521057128906,0,No detection,6220800.0,1990656.0,163044928.0
2142,failed,0.008501529693603516,0,No detection,6220800.0,1990656.0,163044928.0
2143,main,0.011084794998168945,2.9118044087006467e-10,0.6324626865671642,6220800.0,1990656.0,163044928.0
2144,failed,0.008897066116333008,0,No detection,6220800.0,1990656.0,163044928.0
2145,failed,0.0076181888580322266,0,No detection,6220800.0,1990656.0,163044928.0
2146,main,0.008481025695800781,3.3768338819628596e-11,0.632044713553796,6220800.0,1990656.0,163044928.0
2147,main,0.01141357421875,2.978035062994877e-08,0.6322160148975792,6220800.0,1990656.0,163044928.0
2148,main,0.011314153671264648,2.1178404863153588e-10,0.6323871568171242,6220800.0,1990656.0,163044928.0
2149,failed,0.009853839874267578,0,No detection,6220800.0,1990656.0,163044928.0
2150,main,0.011475563049316406,7.596237549568896e-14,0.6322640632264063,6220800.0,1990656.0,163044928.0
2151,main,0.009687185287475586,1.0808759043356986e-06,0.6324349442379182,6220800.0,1990656.0,163044928.0
2152,main,0.008762121200561523,6.179871547828952e-07,0.6326056665118439,6220800.0,1990656.0,163044928.0
2153,failed,0.009404420852661133,0,No detection,6220800.0,1990656.0,163044928.0
2154,main,0.010129451751708984,0.00022776790137868375,0.6324825986078886,6220800.0,1990656.0,163044928.0
2155,main,0.011431217193603516,1.4439272000288383e-10,0.6326530612244898,6220800.0,1990656.0,163044928.0
2156,failed,0.008131980895996094,0,No detection,6220800.0,1990656.0,163044928.0
2157,main,0.011218070983886719,1.5018716936765486e-08,0.6325301204819277,6220800.0,1990656.0,163044928.0
2158,main,0.00987100601196289,1.2251355800078217e-13,0.6327003242241779,6220800.0,1990656.0,163044928.0
2159,main,0.010778665542602539,4.8442744004481946e-17,0.6328703703703704,6220800.0,1990656.0,163044928.0
2160,failed,0.009284734725952148,0,No detection,6220800.0,1990656.0,163044928.0
2161,main,0.011295318603515625,9.702433453639969e-05,0.6327474560592045,6220800.0,1990656.0,163044928.0
2162,main,0.01069784164428711,5.380484469422186e-13,0.63291724456773,6220800.0,1990656.0,163044928.0
2163,main,0.009527206420898438,0.0012633977457880974,0.633086876155268,6220800.0,1990656.0,163044928.0
2164,main,0.010807514190673828,4.313877070671879e-06,0.6332563510392609,6220800.0,1990656.0,163044928.0
2165,main,0.007948160171508789,1.1593684803301585e-06,0.6334256694367497,6220800.0,1990656.0,163044928.0
2166,main,0.008217096328735352,8.049940054821736e-12,0.6335948315643747,6220800.0,1990656.0,163044928.0
2167,failed,0.011710405349731445,0,No detection,6220800.0,1990656.0,163044928.0
2168,failed,0.01046133041381836,0,No detection,6220800.0,1990656.0,163044928.0
2169,failed,0.010193824768066406,0,No detection,6220800.0,1990656.0,163044928.0
2170,failed,0.01116943359375,0,No detection,6220800.0,1990656.0,163044928.0
2171,failed,0.008727550506591797,0,No detection,6220800.0,1990656.0,163044928.0
2172,failed,0.010721921920776367,0,No detection,6220800.0,1990656.0,163044928.0
2173,main,0.010481834411621094,6.062747959917347e-13,0.6320147194112236,6220800.0,1990656.0,163044928.0
2174,main,0.00954747200012207,3.1480858524446376e-06,0.632183908045977,6220800.0,1990656.0,163044928.0
2175,main,0.007558584213256836,8.133938536047935e-05,0.6323529411764706,6220800.0,1990656.0,163044928.0
2176,main,0.008095264434814453,8.759069714869838e-06,0.6325218190169959,6220800.0,1990656.0,163044928.0
2177,main,0.008946895599365234,8.868992399937203e-20,0.6326905417814509,6220800.0,1990656.0,163044928.0
2178,main,0.009381532669067383,1.7755928638507612e-05,0.632859109683341,6220800.0,1990656.0,163044928.0
2179,main,0.009210586547851562,1.2677019156637215e-11,0.6330275229357798,6220800.0,1990656.0,163044928.0
2180,main,0.010261774063110352,1.9250268046278052e-10,0.6331957817514902,6220800.0,1990656.0,163044928.0
2181,main,0.008973121643066406,2.242219945955068e-13,0.6333638863428047,6220800.0,1990656.0,163044928.0
2182,failed,0.010872840881347656,0,No detection,6220800.0,1990656.0,163044928.0
2183,failed,0.008119583129882812,0,No detection,6220800.0,1990656.0,163044928.0
2184,failed,0.00895071029663086,0,No detection,6220800.0,1990656.0,163044928.0
2185,failed,0.008317947387695312,0,No detection,6220800.0,1990656.0,163044928.0
2186,failed,0.009067058563232422,0,No detection,6220800.0,1990656.0,163044928.0
2187,failed,0.00892329216003418,0,No detection,6220800.0,1990656.0,163044928.0
2188,failed,0.010775089263916016,0,No detection,6220800.0,1990656.0,163044928.0
2189,failed,0.007949352264404297,0,No detection,6220800.0,1990656.0,163044928.0
2190,main,0.009580373764038086,7.189833173271154e-09,0.6312186216339571,6220800.0,1990656.0,163044928.0
2191,main,0.009172677993774414,0.000149090017657727,0.6313868613138686,6220800.0,1990656.0,163044928.0
2192,main,0.011664628982543945,2.2256024800881846e-10,0.6315549475604195,6220800.0,1990656.0,163044928.0
2193,main,0.009303092956542969,0.0033287254627794027,0.6317228805834093,6220800.0,1990656.0,163044928.0
2194,failed,0.00909566879272461,0,No detection,6220800.0,1990656.0,163044928.0
2195,main,0.00984954833984375,7.175578531359861e-08,0.6316029143897997,6220800.0,1990656.0,163044928.0
2196,main,0.009733438491821289,2.7343099572724183e-12,0.6317705962676377,6220800.0,1990656.0,163044928.0
2197,failed,0.009907960891723633,0,No detection,6220800.0,1990656.0,163044928.0
2198,failed,0.010763406753540039,0,No detection,6220800.0,1990656.0,163044928.0
2199,main,0.008488178253173828,2.3182075703509497e-10,0.6313636363636363,6220800.0,1990656.0,163044928.0
2200,main,0.009675025939941406,1.7490144532325558e-12,0.631531122217174,6220800.0,1990656.0,163044928.0
2201,main,0.009636163711547852,7.206832109167213e-14,0.6316984559491371,6220800.0,1990656.0,163044928.0
2202,main,0.010543346405029297,0.0011717677116394043,0.6318656377666818,6220800.0,1990656.0,163044928.0
2203,failed,0.007536172866821289,0,No detection,6220800.0,1990656.0,163044928.0
2204,main,0.008195638656616211,3.9351913394547466e-10,0.6317460317460317,6220800.0,1990656.0,163044928.0
2205,failed,0.008163213729858398,0,No detection,6220800.0,1990656.0,163044928.0
2206,failed,0.008241415023803711,0,No detection,6220800.0,1990656.0,163044928.0
2207,main,0.00860142707824707,5.714573508407844e-14,0.6313405797101449,6220800.0,1990656.0,163044928.0
2208,failed,0.01049661636352539,0,No detection,6220800.0,1990656.0,163044928.0
2209,failed,0.009361028671264648,0,No detection,6220800.0,1990656.0,163044928.0
2210,main,0.012750625610351562,1.113187805823479e-10,0.6309362279511533,6220800.0,1990656.0,163044928.0
2211,main,0.0112762451171875,2.675606350297904e-16,0.6311030741410488,6220800.0,1990656.0,163044928.0
2212,failed,0.010274171829223633,0,No detection,6220800.0,1990656.0,163044928.0
2213,failed,0.010092496871948242,0,No detection,6220800.0,1990656.0,163044928.0
2214,failed,0.011197090148925781,0,No detection,6220800.0,1990656.0,163044928.0
2215,main,0.010788440704345703,9.650518677517539e-07,0.6304151624548736,6220800.0,1990656.0,163044928.0
2216,failed,0.009166717529296875,0,No detection,6220800.0,1990656.0,163044928.0
2217,main,0.009234905242919922,2.712909098959832e-15,0.630297565374211,6220800.0,1990656.0,163044928.0
2218,failed,0.00816488265991211,0,No detection,6220800.0,1990656.0,163044928.0
2219,main,0.011369943618774414,9.926010591243539e-08,0.6301801801801802,6220800.0,1990656.0,163044928.0
2220,failed,0.0075244903564453125,0,No detection,6220800.0,1990656.0,163044928.0
2221,main,0.008382081985473633,1.141266803283969e-10,0.6300630063006301,6220800.0,1990656.0,163044928.0
2222,failed,0.009634256362915039,0,No detection,6220800.0,1990656.0,163044928.0
2223,failed,0.011096715927124023,0,No detection,6220800.0,1990656.0,163044928.0
2224,failed,0.007555961608886719,0,No detection,6220800.0,1990656.0,163044928.0
2225,failed,0.007938385009765625,0,No detection,6220800.0,1990656.0,163044928.0
2226,failed,0.007941961288452148,0,No detection,6220800.0,1990656.0,163044928.0
2227,main,0.011069059371948242,4.578964703065569e-13,0.6288150807899462,6220800.0,1990656.0,163044928.0
2228,failed,0.008354425430297852,0,No detection,6220800.0,1990656.0,163044928.0
2229,main,0.008326530456542969,2.2438437774496833e-09,0.6286995515695067,6220800.0,1990656.0,163044928.0
2230,failed,0.009034872055053711,0,No detection,6220800.0,1990656.0,163044928.0
2231,failed,0.010906219482421875,0,No detection,6220800.0,1990656.0,163044928.0
2232,main,0.010729789733886719,5.013720363696212e-16,0.6283027317510076,6220800.0,1990656.0,163044928.0
2233,main,0.00917673110961914,2.255855179100763e-06,0.6284691136974038,6220800.0,1990656.0,163044928.0
2234,failed,0.010215282440185547,0,No detection,6220800.0,1990656.0,163044928.0
2235,main,0.008522510528564453,2.115382868872473e-10,0.6283542039355993,6220800.0,1990656.0,163044928.0
2236,main,0.009407997131347656,1.6789917573660842e-14,0.6285203397407242,6220800.0,1990656.0,163044928.0
2237,failed,0.00977325439453125,0,No detection,6220800.0,1990656.0,163044928.0
2238,main,0.007765054702758789,4.188881161967632e-15,0.6284055381866905,6220800.0,1990656.0,163044928.0
2239,failed,0.00900578498840332,0,No detection,6220800.0,1990656.0,163044928.0
2240,main,0.007803201675415039,4.92606455626543e-10,0.6282909415439536,6220800.0,1990656.0,163044928.0
2241,failed,0.007636070251464844,0,No detection,6220800.0,1990656.0,163044928.0
2242,main,0.010519027709960938,3.4799191780621186e-05,0.628176549264378,6220800.0,1990656.0,163044928.0
2243,failed,0.008371829986572266,0,No detection,6220800.0,1990656.0,163044928.0
2244,failed,0.010008811950683594,0,No detection,6220800.0,1990656.0,163044928.0
2245,main,0.00808262825012207,9.956816171552418e-08,0.6277827248441674,6220800.0,1990656.0,163044928.0
2246,failed,0.00856161117553711,0,No detection,6220800.0,1990656.0,163044928.0
2247,main,0.01176762580871582,5.454673737403937e-05,0.6276690391459074,6220800.0,1990656.0,163044928.0
2248,main,0.008446693420410156,4.2204922579003323e-07,0.6278345931525122,6220800.0,1990656.0,163044928.0
2249,main,0.011177301406860352,4.835874278796837e-05,0.628,6220800.0,1990656.0,163044928.0
2250,main,0.009045124053955078,2.478030182828661e-05,0.6281652598844958,6220800.0,1990656.0,163044928.0
2251,main,0.010349512100219727,8.184835564861714e-08,0.6283303730017762,6220800.0,1990656.0,163044928.0
2252,main,0.009026527404785156,4.814395424546092e-07,0.6284953395472703,6220800.0,1990656.0,163044928.0
2253,failed,0.011757850646972656,0,No detection,6220800.0,1990656.0,163044928.0
2254,main,0.011030197143554688,2.4832863800838822e-06,0.6283813747228382,6220800.0,1990656.0,163044928.0
2255,failed,0.00818014144897461,0,No detection,6220800.0,1990656.0,163044928.0
2256,main,0.011936187744140625,2.854512890708254e-14,0.6282676118741692,6220800.0,1990656.0,163044928.0
2257,failed,0.008013010025024414,0,No detection,6220800.0,1990656.0,163044928.0
2258,main,0.010706424713134766,7.29886960471049e-05,0.6281540504648074,6220800.0,1990656.0,163044928.0
2259,main,0.008351564407348633,4.3927911974606104e-08,0.6283185840707964,6220800.0,1990656.0,163044928.0
2260,failed,0.008427143096923828,0,No detection,6220800.0,1990656.0,163044928.0
2261,main,0.007611274719238281,4.3042675201832026e-08,0.6282051282051282,6220800.0,1990656.0,163044928.0
2262,main,0.008354663848876953,1.3012632734898943e-05,0.6283694211224039,6220800.0,1990656.0,163044928.0
2263,main,0.0074384212493896484,1.2628121881519405e-09,0.6285335689045937,6220800.0,1990656.0,163044928.0
2264,main,0.010561466217041016,8.4357703045157e-09,0.6286975717439294,6220800.0,1990656.0,163044928.0
2265,main,0.009377717971801758,1.4274296411542764e-08,0.6288614298323036,6220800.0,1990656.0,163044928.0
2266,failed,0.013436079025268555,0,No detection,6220800.0,1990656.0,163044928.0
2267,main,0.008840799331665039,1.4832717276647145e-08,0.6287477954144621,6220800.0,1990656.0,163044928.0
2268,main,0.010801076889038086,6.755889386334327e-14,0.628911414720141,6220800.0,1990656.0,163044928.0
2269,main,0.009451866149902344,2.9545196866820334e-07,0.6290748898678414,6220800.0,1990656.0,163044928.0
2270,main,0.012129545211791992,8.86783979581196e-08,0.6292382210479964,6220800.0,1990656.0,163044928.0
2271,main,0.010251045227050781,5.8043812811714446e-12,0.6294014084507042,6220800.0,1990656.0,163044928.0
2272,failed,0.008130550384521484,0,No detection,6220800.0,1990656.0,163044928.0
2273,failed,0.010450124740600586,0,No detection,6220800.0,1990656.0,163044928.0
2274,main,0.010661840438842773,0.00016524539387319237,0.6290109890109891,6220800.0,1990656.0,163044928.0
2275,main,0.010602474212646484,2.3764594892644597e-12,0.6291739894551845,6220800.0,1990656.0,163044928.0
2276,failed,0.011840581893920898,0,No detection,6220800.0,1990656.0,163044928.0
2277,failed,0.009525299072265625,0,No detection,6220800.0,1990656.0,163044928.0
2278,main,0.0076274871826171875,8.846708078635857e-05,0.6287845546292233,6220800.0,1990656.0,163044928.0
2279,main,0.010571479797363281,1.7434213077649474e-05,0.6289473684210526,6220800.0,1990656.0,163044928.0
2280,main,0.008996725082397461,2.3265488147128366e-10,0.6291100394563788,6220800.0,1990656.0,163044928.0
2281,main,0.008214235305786133,5.213762754863183e-10,0.6292725679228747,6220800.0,1990656.0,163044928.0
2282,main,0.010881423950195312,0.003778238082304597,0.6294349540078844,6220800.0,1990656.0,163044928.0
2283,failed,0.011436223983764648,0,No detection,6220800.0,1990656.0,163044928.0
2284,failed,0.008255481719970703,0,No detection,6220800.0,1990656.0,163044928.0
2285,main,0.008144140243530273,5.726738194766767e-08,0.6290463692038495,6220800.0,1990656.0,163044928.0
2286,failed,0.0077059268951416016,0,No detection,6220800.0,1990656.0,163044928.0
2287,main,0.009265422821044922,1.6011578998428866e-13,0.6289335664335665,6220800.0,1990656.0,163044928.0
2288,main,0.009228706359863281,3.617695476521021e-09,0.6290956749672346,6220800.0,1990656.0,163044928.0
2289,main,0.012016057968139648,9.993530082334839e-36,0.6292576419213973,6220800.0,1990656.0,163044928.0
2290,main,0.010660409927368164,6.956684615033737e-07,0.6294194674814492,6220800.0,1990656.0,163044928.0
2291,main,0.008854866027832031,2.097591848479463e-12,0.6295811518324608,6220800.0,1990656.0,163044928.0
2292,failed,0.007840633392333984,0,No detection,6220800.0,1990656.0,163044928.0
2293,failed,0.00894021987915039,0,No detection,6220800.0,1990656.0,163044928.0
2294,main,0.009319782257080078,1.400576963433986e-11,0.629193899782135,6220800.0,1990656.0,163044928.0
2295,main,0.008815765380859375,0.006098967976868153,0.6293554006968641,6220800.0,1990656.0,163044928.0
2296,failed,0.00873708724975586,0,No detection,6220800.0,1990656.0,163044928.0
2297,failed,0.008706092834472656,0,No detection,6220800.0,1990656.0,163044928.0
2298,main,0.010035276412963867,4.672526254800857e-11,0.6289691170073946,6220800.0,1990656.0,163044928.0
2299,main,0.00919485092163086,4.3997930333716795e-05,0.6291304347826087,6220800.0,1990656.0,163044928.0
2300,main,0.009476900100708008,7.375423365374445e-07,0.6292916123424598,6220800.0,1990656.0,163044928.0
2301,main,0.008783578872680664,6.815153996697632e-11,0.6294526498696785,6220800.0,1990656.0,163044928.0
2302,failed,0.009881019592285156,0,No detection,6220800.0,1990656.0,163044928.0
2303,main,0.009073257446289062,0.0008551622740924358,0.6293402777777778,6220800.0,1990656.0,163044928.0
2304,main,0.009130001068115234,0.009358098730444908,0.6295010845986985,6220800.0,1990656.0,163044928.0
2305,main,0.008243322372436523,0.00037954450817778707,0.629661751951431,6220800.0,1990656.0,163044928.0
2306,failed,0.011242151260375977,0,No detection,6220800.0,1990656.0,163044928.0
2307,failed,0.010193586349487305,0,No detection,6220800.0,1990656.0,163044928.0
2308,failed,0.01092386245727539,0,No detection,6220800.0,1990656.0,163044928.0
2309,main,0.012692928314208984,1.4308633271287174e-11,0.629004329004329,6220800.0,1990656.0,163044928.0
2310,main,0.012578487396240234,9.111074321757097e-15,0.62916486369537,6220800.0,1990656.0,163044928.0
2311,main,0.00951242446899414,1.5385864240644032e-12,0.629325259515571,6220800.0,1990656.0,163044928.0
2312,failed,0.008491277694702148,0,No detection,6220800.0,1990656.0,163044928.0
2313,main,0.008987188339233398,8.06713895684652e-09,0.6292134831460674,6220800.0,1990656.0,163044928.0
2314,failed,0.008464813232421875,0,No detection,6220800.0,1990656.0,163044928.0
2315,failed,0.0077588558197021484,0,No detection,6220800.0,1990656.0,163044928.0
2316,failed,0.011866092681884766,0,No detection,6220800.0,1990656.0,163044928.0
2317,main,0.010714292526245117,2.890853394741301e-27,0.6285591026747196,6220800.0,1990656.0,163044928.0
2318,main,0.008605480194091797,4.337655722889272e-16,0.628719275549806,6220800.0,1990656.0,163044928.0
2319,failed,0.007868051528930664,0,No detection,6220800.0,1990656.0,163044928.0
2320,main,0.008995294570922852,7.208113400024657e-17,0.6286083584661784,6220800.0,1990656.0,163044928.0
2321,main,0.009859323501586914,1.8136249169131702e-09,0.6287683031869078,6220800.0,1990656.0,163044928.0
2322,failed,0.011036157608032227,0,No detection,6220800.0,1990656.0,163044928.0
2323,failed,0.008692741394042969,0,No detection,6220800.0,1990656.0,163044928.0
