Frame No,Exit Branch,Latency,Confidence,Accuracy,B1 FLOPs,B2 FLOPs,Main FLOPs
685,b2,0.005783796310424805,0.00014614022802561522,0.5874635568513119,6220800.0,1990656.0,163044928.0
686,failed,0.007387399673461914,0,No detection,6220800.0,1990656.0,163044928.0
687,failed,0.008293867111206055,0,No detection,6220800.0,1990656.0,163044928.0
688,failed,0.00715327262878418,0,No detection,6220800.0,1990656.0,163044928.0
689,b2,0.0072443485260009766,0.22530236840248108,0.5855072463768116,6220800.0,1990656.0,163044928.0
690,b2,0.007973432540893555,0.029858050867915154,0.5861070911722142,6220800.0,1990656.0,163044928.0
691,failed,0.006765127182006836,0,No detection,6220800.0,1990656.0,163044928.0
692,b2,0.009807109832763672,0.04924674704670906,0.5858585858585859,6220800.0,1990656.0,163044928.0
693,failed,0.006844282150268555,0,No detection,6220800.0,1990656.0,163044928.0
694,b2,0.006390571594238281,6.354977813316509e-05,0.5856115107913669,6220800.0,1990656.0,163044928.0
695,b2,0.00781702995300293,1.7918557659868384e-06,0.5862068965517241,6220800.0,1990656.0,163044928.0
696,b2,0.006185770034790039,0.0016632569022476673,0.5868005738880918,6220800.0,1990656.0,163044928.0
697,failed,0.006955146789550781,0,No detection,6220800.0,1990656.0,163044928.0
698,failed,0.005831480026245117,0,No detection,6220800.0,1990656.0,163044928.0
699,failed,0.008025646209716797,0,No detection,6220800.0,1990656.0,163044928.0
700,b2,0.008193016052246094,0.006685902830213308,0.5848787446504993,6220800.0,1990656.0,163044928.0
701,failed,0.0060880184173583984,0,No detection,6220800.0,1990656.0,163044928.0
702,b2,0.008978605270385742,0.12421955913305283,0.5846372688477952,6220800.0,1990656.0,163044928.0
703,b2,0.007004261016845703,0.0004133814654778689,0.5852272727272727,6220800.0,1990656.0,163044928.0
704,failed,0.0071926116943359375,0,No detection,6220800.0,1990656.0,163044928.0
705,failed,0.005548238754272461,0,No detection,6220800.0,1990656.0,163044928.0
706,failed,0.0065724849700927734,0,No detection,6220800.0,1990656.0,163044928.0
707,failed,0.008275508880615234,0,No detection,6220800.0,1990656.0,163044928.0
708,failed,0.007822036743164062,0,No detection,6220800.0,1990656.0,163044928.0
709,b2,0.0071141719818115234,0.006696545053273439,0.5816901408450704,6220800.0,1990656.0,163044928.0
710,b2,0.006475210189819336,0.010744872502982616,0.5822784810126582,6220800.0,1990656.0,163044928.0
711,failed,0.006161689758300781,0,No detection,6220800.0,1990656.0,163044928.0
712,b2,0.0060770511627197266,3.989867281006809e-08,0.5820476858345021,6220800.0,1990656.0,163044928.0
713,failed,0.008321285247802734,0,No detection,6220800.0,1990656.0,163044928.0
714,failed,0.006936073303222656,0,No detection,6220800.0,1990656.0,163044928.0
715,failed,0.008706808090209961,0,No detection,6220800.0,1990656.0,163044928.0
716,b2,0.006547451019287109,0.0059327357448637486,0.5801952580195258,6220800.0,1990656.0,163044928.0
717,failed,0.0067653656005859375,0,No detection,6220800.0,1990656.0,163044928.0
718,failed,0.005769014358520508,0,No detection,6220800.0,1990656.0,163044928.0
719,b2,0.009562492370605469,0.00032427647965960205,0.5791666666666667,6220800.0,1990656.0,163044928.0
720,failed,0.005951881408691406,0,No detection,6220800.0,1990656.0,163044928.0
721,failed,0.0064356327056884766,0,No detection,6220800.0,1990656.0,163044928.0
722,b2,0.007827520370483398,0.001249362831003964,0.5781466113416321,6220800.0,1990656.0,163044928.0
723,failed,0.00692439079284668,0,No detection,6220800.0,1990656.0,163044928.0
724,b2,0.006948232650756836,4.6157829274307005e-06,0.5779310344827586,6220800.0,1990656.0,163044928.0
725,b2,0.006499528884887695,0.0003260890662204474,0.5785123966942148,6220800.0,1990656.0,163044928.0
726,failed,0.006825447082519531,0,No detection,6220800.0,1990656.0,163044928.0
727,failed,0.007373809814453125,0,No detection,6220800.0,1990656.0,163044928.0
728,failed,0.007005929946899414,0,No detection,6220800.0,1990656.0,163044928.0
729,failed,0.009586811065673828,0,No detection,6220800.0,1990656.0,163044928.0
730,b2,0.00777435302734375,0.03837791457772255,0.5759233926128591,6220800.0,1990656.0,163044928.0
731,failed,0.008137702941894531,0,No detection,6220800.0,1990656.0,163044928.0
732,failed,0.00805211067199707,0,No detection,6220800.0,1990656.0,163044928.0
733,b2,0.008641958236694336,1.0118505997525062e-06,0.5749318801089919,6220800.0,1990656.0,163044928.0
734,b2,0.00767970085144043,5.7377903431188315e-05,0.5755102040816327,6220800.0,1990656.0,163044928.0
735,failed,0.007170438766479492,0,No detection,6220800.0,1990656.0,163044928.0
736,b2,0.00688624382019043,4.120567155041499e-06,0.5753052917232022,6220800.0,1990656.0,163044928.0
737,b2,0.006731748580932617,0.011670340783894062,0.575880758807588,6220800.0,1990656.0,163044928.0
738,failed,0.006826639175415039,0,No detection,6220800.0,1990656.0,163044928.0
739,b2,0.009331464767456055,8.475338108837605e-05,0.5756756756756757,6220800.0,1990656.0,163044928.0
740,b2,0.007385730743408203,0.024633878841996193,0.5762483130904184,6220800.0,1990656.0,163044928.0
741,b2,0.009206771850585938,0.2977459728717804,0.5768194070080862,6220800.0,1990656.0,163044928.0
742,b2,0.0064923763275146484,5.73951820115326e-06,0.5773889636608345,6220800.0,1990656.0,163044928.0
743,b2,0.005903482437133789,0.0013078912161290646,0.5779569892473119,6220800.0,1990656.0,163044928.0
744,failed,0.006207704544067383,0,No detection,6220800.0,1990656.0,163044928.0
745,failed,0.007896661758422852,0,No detection,6220800.0,1990656.0,163044928.0
746,b2,0.0065228939056396484,0.0003106966323684901,0.5769745649263721,6220800.0,1990656.0,163044928.0
747,b2,0.006769657135009766,0.00022900365001987666,0.5775401069518716,6220800.0,1990656.0,163044928.0
748,b2,0.006892681121826172,0.00026972952764481306,0.5781041388518025,6220800.0,1990656.0,163044928.0
749,failed,0.008002042770385742,0,No detection,6220800.0,1990656.0,163044928.0
750,b2,0.006224632263183594,0.08762779831886292,0.5778961384820239,6220800.0,1990656.0,163044928.0
751,b2,0.006078004837036133,3.831898993666982e-06,0.5784574468085106,6220800.0,1990656.0,163044928.0
752,b2,0.006792545318603516,7.194012869149446e-05,0.5790172642762285,6220800.0,1990656.0,163044928.0
753,b2,0.008394241333007812,2.974804738187231e-05,0.5795755968169761,6220800.0,1990656.0,163044928.0
754,b2,0.0071697235107421875,0.00011923451529582962,0.5801324503311258,6220800.0,1990656.0,163044928.0
755,b2,0.006640195846557617,8.924112648855953e-07,0.5806878306878307,6220800.0,1990656.0,163044928.0
756,failed,0.0060579776763916016,0,No detection,6220800.0,1990656.0,163044928.0
757,failed,0.005839347839355469,0,No detection,6220800.0,1990656.0,163044928.0
758,failed,0.008613109588623047,0,No detection,6220800.0,1990656.0,163044928.0
759,b2,0.006949901580810547,5.850295803355721e-09,0.5789473684210527,6220800.0,1990656.0,163044928.0
760,b2,0.006739377975463867,0.10273882001638412,0.5795006570302234,6220800.0,1990656.0,163044928.0
761,failed,0.008222579956054688,0,No detection,6220800.0,1990656.0,163044928.0
762,b2,0.0064051151275634766,0.06879336386919022,0.5792922673656619,6220800.0,1990656.0,163044928.0
763,failed,0.006005525588989258,0,No detection,6220800.0,1990656.0,163044928.0
764,b2,0.0059201717376708984,0.0001907886762637645,0.5790849673202615,6220800.0,1990656.0,163044928.0
765,failed,0.008896827697753906,0,No detection,6220800.0,1990656.0,163044928.0
766,b2,0.006457090377807617,3.992692654719576e-05,0.5788787483702738,6220800.0,1990656.0,163044928.0
767,b2,0.006112337112426758,0.035695843398571014,0.5794270833333334,6220800.0,1990656.0,163044928.0
768,failed,0.0065534114837646484,0,No detection,6220800.0,1990656.0,163044928.0
769,failed,0.008167505264282227,0,No detection,6220800.0,1990656.0,163044928.0
770,failed,0.006539583206176758,0,No detection,6220800.0,1990656.0,163044928.0
771,failed,0.009159564971923828,0,No detection,6220800.0,1990656.0,163044928.0
772,failed,0.00874185562133789,0,No detection,6220800.0,1990656.0,163044928.0
773,b2,0.0070209503173828125,0.002105324063450098,0.5762273901808785,6220800.0,1990656.0,163044928.0
774,failed,0.006096839904785156,0,No detection,6220800.0,1990656.0,163044928.0
775,b2,0.007187366485595703,0.059136319905519485,0.5760309278350515,6220800.0,1990656.0,163044928.0
776,b2,0.007246732711791992,0.0059656305238604546,0.5765765765765766,6220800.0,1990656.0,163044928.0
777,failed,0.005987644195556641,0,No detection,6220800.0,1990656.0,163044928.0
778,b2,0.006511211395263672,0.021323414519429207,0.576379974326059,6220800.0,1990656.0,163044928.0
779,b2,0.01049947738647461,0.00012869673082605004,0.5769230769230769,6220800.0,1990656.0,163044928.0
780,b2,0.008423089981079102,0.00347867701202631,0.5774647887323944,6220800.0,1990656.0,163044928.0
781,b2,0.008540153503417969,0.02535097487270832,0.578005115089514,6220800.0,1990656.0,163044928.0
782,failed,0.006911039352416992,0,No detection,6220800.0,1990656.0,163044928.0
783,b2,0.007007122039794922,0.208032488822937,0.5778061224489796,6220800.0,1990656.0,163044928.0
784,b2,0.008517265319824219,0.00013076844334136695,0.578343949044586,6220800.0,1990656.0,163044928.0
785,b2,0.007305622100830078,0.0006927404319867492,0.5788804071246819,6220800.0,1990656.0,163044928.0
786,b2,0.007189750671386719,8.722999336896464e-05,0.579415501905972,6220800.0,1990656.0,163044928.0
787,b2,0.00813436508178711,0.0006349672330543399,0.5799492385786802,6220800.0,1990656.0,163044928.0
788,failed,0.006959676742553711,0,No detection,6220800.0,1990656.0,163044928.0
789,failed,0.006458282470703125,0,No detection,6220800.0,1990656.0,163044928.0
790,failed,0.009140729904174805,0,No detection,6220800.0,1990656.0,163044928.0
791,failed,0.007654905319213867,0,No detection,6220800.0,1990656.0,163044928.0
792,b2,0.006600141525268555,3.3969815831369488e-06,0.5775535939470365,6220800.0,1990656.0,163044928.0
793,b2,0.0059092044830322266,4.022414068494129e-10,0.5780856423173804,6220800.0,1990656.0,163044928.0
794,b2,0.008570671081542969,0.0004579416417982429,0.5786163522012578,6220800.0,1990656.0,163044928.0
795,failed,0.0068242549896240234,0,No detection,6220800.0,1990656.0,163044928.0
796,b2,0.007876396179199219,0.02990998700261116,0.5784190715181933,6220800.0,1990656.0,163044928.0
797,b2,0.0070149898529052734,0.0005706824013032019,0.5789473684210527,6220800.0,1990656.0,163044928.0
798,failed,0.006827592849731445,0,No detection,6220800.0,1990656.0,163044928.0
799,b2,0.0061855316162109375,1.271444034500746e-05,0.57875,6220800.0,1990656.0,163044928.0
800,b2,0.008445024490356445,3.1860911349212984e-06,0.5792759051186017,6220800.0,1990656.0,163044928.0
801,failed,0.009310483932495117,0,No detection,6220800.0,1990656.0,163044928.0
802,failed,0.008014202117919922,0,No detection,6220800.0,1990656.0,163044928.0
803,b2,0.007284879684448242,0.03209058567881584,0.5783582089552238,6220800.0,1990656.0,163044928.0
804,b2,0.007330417633056641,4.4398719182936475e-05,0.5788819875776398,6220800.0,1990656.0,163044928.0
805,b2,0.00729060173034668,1.9198114387108944e-05,0.5794044665012407,6220800.0,1990656.0,163044928.0
806,failed,0.005789041519165039,0,No detection,6220800.0,1990656.0,163044928.0
807,b2,0.006700277328491211,0.00024231431598309427,0.5792079207920792,6220800.0,1990656.0,163044928.0
808,failed,0.007379770278930664,0,No detection,6220800.0,1990656.0,163044928.0
809,failed,0.006364583969116211,0,No detection,6220800.0,1990656.0,163044928.0
810,b2,0.008537054061889648,0.00046829445636831224,0.5782983970406905,6220800.0,1990656.0,163044928.0
811,failed,0.007367372512817383,0,No detection,6220800.0,1990656.0,163044928.0
812,b2,0.006742238998413086,7.045272468531039e-06,0.5781057810578106,6220800.0,1990656.0,163044928.0
813,failed,0.006097078323364258,0,No detection,6220800.0,1990656.0,163044928.0
814,b2,0.0067369937896728516,1.0870583537325729e-05,0.5779141104294478,6220800.0,1990656.0,163044928.0
815,failed,0.0076999664306640625,0,No detection,6220800.0,1990656.0,163044928.0
816,b2,0.006208181381225586,2.4048003979260102e-05,0.5777233782129743,6220800.0,1990656.0,163044928.0
817,b2,0.006931304931640625,0.00020313038839958608,0.578239608801956,6220800.0,1990656.0,163044928.0
818,b2,0.006777763366699219,0.09127961099147797,0.5787545787545788,6220800.0,1990656.0,163044928.0
819,b2,0.008771657943725586,2.983866664862944e-08,0.5792682926829268,6220800.0,1990656.0,163044928.0
820,b2,0.007481575012207031,3.6357091630634386e-06,0.5797807551766139,6220800.0,1990656.0,163044928.0
821,b2,0.009023189544677734,0.04356614872813225,0.5802919708029197,6220800.0,1990656.0,163044928.0
822,b2,0.00826120376586914,4.2921241401927546e-05,0.5808019441069259,6220800.0,1990656.0,163044928.0
823,b2,0.0076465606689453125,0.00018387081217952073,0.5813106796116505,6220800.0,1990656.0,163044928.0
824,b2,0.006828784942626953,0.003977447282522917,0.5818181818181818,6220800.0,1990656.0,163044928.0
825,b2,0.008985280990600586,4.7786372192604176e-08,0.5823244552058111,6220800.0,1990656.0,163044928.0
826,b2,0.007100343704223633,1.019819023895252e-06,0.5828295042321644,6220800.0,1990656.0,163044928.0
827,b2,0.0067119598388671875,0.00012449729547370225,0.5833333333333334,6220800.0,1990656.0,163044928.0
828,b2,0.008340120315551758,3.166991882608272e-05,0.5838359469240049,6220800.0,1990656.0,163044928.0
829,b2,0.008293390274047852,3.30347684212029e-05,0.5843373493975904,6220800.0,1990656.0,163044928.0
830,failed,0.006990194320678711,0,No detection,6220800.0,1990656.0,163044928.0
831,b2,0.006107330322265625,0.006300983019173145,0.5841346153846154,6220800.0,1990656.0,163044928.0
832,failed,0.005536556243896484,0,No detection,6220800.0,1990656.0,163044928.0
833,b2,0.007619380950927734,0.09551335871219635,0.5839328537170264,6220800.0,1990656.0,163044928.0
834,failed,0.006900787353515625,0,No detection,6220800.0,1990656.0,163044928.0
835,b2,0.007903337478637695,0.038823213428258896,0.583732057416268,6220800.0,1990656.0,163044928.0
836,b2,0.006417751312255859,0.034213416278362274,0.5842293906810035,6220800.0,1990656.0,163044928.0
837,b2,0.007283210754394531,7.734207656540093e-07,0.5847255369928401,6220800.0,1990656.0,163044928.0
838,b2,0.00873875617980957,2.6394798169349087e-06,0.5852205005959475,6220800.0,1990656.0,163044928.0
839,b2,0.007048368453979492,0.0006739071104675531,0.5857142857142857,6220800.0,1990656.0,163044928.0
840,b2,0.007077693939208984,0.0028932977002114058,0.5862068965517241,6220800.0,1990656.0,163044928.0
841,b2,0.0065042972564697266,0.29925501346588135,0.5866983372921615,6220800.0,1990656.0,163044928.0
842,b2,0.009634971618652344,7.455945194578817e-09,0.5871886120996441,6220800.0,1990656.0,163044928.0
843,failed,0.00951242446899414,0,No detection,6220800.0,1990656.0,163044928.0
844,b2,0.0074005126953125,4.556346539175138e-06,0.58698224852071,6220800.0,1990656.0,163044928.0
845,b2,0.006501197814941406,0.00043375729001127183,0.5874704491725768,6220800.0,1990656.0,163044928.0
846,b2,0.00581049919128418,0.0006555217551067472,0.5879574970484062,6220800.0,1990656.0,163044928.0
847,b2,0.006646871566772461,0.0021212378051131964,0.5884433962264151,6220800.0,1990656.0,163044928.0
848,b2,0.007097959518432617,0.017090175300836563,0.5889281507656066,6220800.0,1990656.0,163044928.0
849,failed,0.0076677799224853516,0,No detection,6220800.0,1990656.0,163044928.0
850,b2,0.008554458618164062,4.1828530811471865e-05,0.5887191539365453,6220800.0,1990656.0,163044928.0
851,b2,0.007841110229492188,0.05244162678718567,0.5892018779342723,6220800.0,1990656.0,163044928.0
852,failed,0.006508350372314453,0,No detection,6220800.0,1990656.0,163044928.0
853,b2,0.0066759586334228516,0.0020788786932826042,0.5889929742388759,6220800.0,1990656.0,163044928.0
854,b2,0.005974531173706055,0.0013380924938246608,0.5894736842105263,6220800.0,1990656.0,163044928.0
855,failed,0.0057981014251708984,0,No detection,6220800.0,1990656.0,163044928.0
856,failed,0.006190776824951172,0,No detection,6220800.0,1990656.0,163044928.0
857,b2,0.007610797882080078,0.0005905948346480727,0.5885780885780886,6220800.0,1990656.0,163044928.0
858,b2,0.0074062347412109375,0.00654081953689456,0.5890570430733411,6220800.0,1990656.0,163044928.0
859,b2,0.0072023868560791016,6.237922934815288e-05,0.5895348837209302,6220800.0,1990656.0,163044928.0
860,b2,0.009573698043823242,0.006075203884392977,0.5900116144018583,6220800.0,1990656.0,163044928.0
861,b2,0.006674528121948242,0.00014016790373716503,0.5904872389791184,6220800.0,1990656.0,163044928.0
862,failed,0.006582736968994141,0,No detection,6220800.0,1990656.0,163044928.0
863,b2,0.007689714431762695,1.6327265939253266e-06,0.5902777777777778,6220800.0,1990656.0,163044928.0
864,b2,0.0077397823333740234,0.00016053514264058322,0.5907514450867052,6220800.0,1990656.0,163044928.0
865,b2,0.006123065948486328,1.7511021042082575e-06,0.5912240184757506,6220800.0,1990656.0,163044928.0
866,b2,0.0061914920806884766,2.525588627122488e-07,0.5916955017301038,6220800.0,1990656.0,163044928.0
867,failed,0.010490655899047852,0,No detection,6220800.0,1990656.0,163044928.0
868,failed,0.00722193717956543,0,No detection,6220800.0,1990656.0,163044928.0
869,b2,0.008342504501342773,6.960950122447684e-05,0.5908045977011495,6220800.0,1990656.0,163044928.0
870,b2,0.00879359245300293,0.00015843595610931516,0.5912743972445464,6220800.0,1990656.0,163044928.0
871,b2,0.007216930389404297,2.3370928829535842e-05,0.591743119266055,6220800.0,1990656.0,163044928.0
872,b2,0.006022214889526367,0.004832851700484753,0.5922107674684994,6220800.0,1990656.0,163044928.0
873,b2,0.006460666656494141,1.4238155472412473e-06,0.5926773455377574,6220800.0,1990656.0,163044928.0
874,failed,0.006633758544921875,0,No detection,6220800.0,1990656.0,163044928.0
875,failed,0.00637054443359375,0,No detection,6220800.0,1990656.0,163044928.0
876,failed,0.007503986358642578,0,No detection,6220800.0,1990656.0,163044928.0
877,failed,0.006521701812744141,0,No detection,6220800.0,1990656.0,163044928.0
878,failed,0.006121635437011719,0,No detection,6220800.0,1990656.0,163044928.0
879,b2,0.006557941436767578,0.0003858418494928628,0.5897727272727272,6220800.0,1990656.0,163044928.0
880,b2,0.006142377853393555,5.663577212544624e-06,0.5902383654937571,6220800.0,1990656.0,163044928.0
881,b2,0.007605075836181641,7.926712896733079e-06,0.590702947845805,6220800.0,1990656.0,163044928.0
882,b2,0.00724482536315918,4.009982876596041e-05,0.5911664779161948,6220800.0,1990656.0,163044928.0
883,failed,0.007657289505004883,0,No detection,6220800.0,1990656.0,163044928.0
884,b2,0.00555729866027832,0.002791196806356311,0.5909604519774011,6220800.0,1990656.0,163044928.0
885,b2,0.00634312629699707,0.002478508511558175,0.5914221218961625,6220800.0,1990656.0,163044928.0
886,b2,0.0061609745025634766,0.0288841612637043,0.5918827508455468,6220800.0,1990656.0,163044928.0
887,b2,0.005728960037231445,0.022766580805182457,0.5923423423423423,6220800.0,1990656.0,163044928.0
888,b2,0.006561994552612305,5.6932232837425545e-05,0.592800899887514,6220800.0,1990656.0,163044928.0
889,failed,0.007470130920410156,0,No detection,6220800.0,1990656.0,163044928.0
890,b2,0.0068721771240234375,0.01877744309604168,0.5925925925925926,6220800.0,1990656.0,163044928.0
891,failed,0.009566545486450195,0,No detection,6220800.0,1990656.0,163044928.0
892,b2,0.006850481033325195,0.00020864898397121578,0.5923852183650616,6220800.0,1990656.0,163044928.0
893,failed,0.007935047149658203,0,No detection,6220800.0,1990656.0,163044928.0
894,failed,0.00835561752319336,0,No detection,6220800.0,1990656.0,163044928.0
895,b2,0.007985353469848633,0.047626908868551254,0.5915178571428571,6220800.0,1990656.0,163044928.0
896,b2,0.008494853973388672,0.016464196145534515,0.5919732441471572,6220800.0,1990656.0,163044928.0
897,failed,0.007494211196899414,0,No detection,6220800.0,1990656.0,163044928.0
898,b2,0.006289005279541016,5.332216096576303e-05,0.5917686318131257,6220800.0,1990656.0,163044928.0
899,failed,0.008151769638061523,0,No detection,6220800.0,1990656.0,163044928.0
900,b2,0.007367134094238281,0.0917360782623291,0.5915649278579356,6220800.0,1990656.0,163044928.0
901,b2,0.006982326507568359,0.012257854454219341,0.5920177383592018,6220800.0,1990656.0,163044928.0
902,failed,0.0063152313232421875,0,No detection,6220800.0,1990656.0,163044928.0
903,b2,0.006236076354980469,6.004504393786192e-05,0.5918141592920354,6220800.0,1990656.0,163044928.0
904,b2,0.008674144744873047,0.0017726480728015304,0.5922651933701657,6220800.0,1990656.0,163044928.0
905,b2,0.0059430599212646484,0.001162426546216011,0.5927152317880795,6220800.0,1990656.0,163044928.0
906,b2,0.007842779159545898,6.930040967745299e-07,0.5931642778390298,6220800.0,1990656.0,163044928.0
907,b2,0.006986379623413086,0.0020675589330494404,0.5936123348017621,6220800.0,1990656.0,163044928.0
908,b2,0.006737709045410156,0.002418083604425192,0.594059405940594,6220800.0,1990656.0,163044928.0
909,b2,0.008404254913330078,0.013942811638116837,0.5945054945054945,6220800.0,1990656.0,163044928.0
910,b2,0.006213188171386719,2.696008959901519e-05,0.5949506037321625,6220800.0,1990656.0,163044928.0
911,failed,0.006484270095825195,0,No detection,6220800.0,1990656.0,163044928.0
912,b2,0.006209611892700195,0.0001470901188440621,0.5947426067907996,6220800.0,1990656.0,163044928.0
913,failed,0.007280111312866211,0,No detection,6220800.0,1990656.0,163044928.0
914,b2,0.006961345672607422,0.00035687530180439353,0.594535519125683,6220800.0,1990656.0,163044928.0
915,failed,0.006060361862182617,0,No detection,6220800.0,1990656.0,163044928.0
916,b2,0.00726628303527832,0.002938646823167801,0.5943293347873501,6220800.0,1990656.0,163044928.0
917,b2,0.007677316665649414,0.011129779741168022,0.5947712418300654,6220800.0,1990656.0,163044928.0
918,failed,0.009469032287597656,0,No detection,6220800.0,1990656.0,163044928.0
919,failed,0.006943464279174805,0,No detection,6220800.0,1990656.0,163044928.0
920,b2,0.0064580440521240234,0.07274556159973145,0.5939196525515744,6220800.0,1990656.0,163044928.0
921,b2,0.007251739501953125,0.0032731499522924423,0.5943600867678959,6220800.0,1990656.0,163044928.0
922,b2,0.006583452224731445,0.003755551064386964,0.5947995666305526,6220800.0,1990656.0,163044928.0
923,failed,0.005767107009887695,0,No detection,6220800.0,1990656.0,163044928.0
924,b2,0.006693601608276367,0.19897115230560303,0.5945945945945946,6220800.0,1990656.0,163044928.0
925,failed,0.009394168853759766,0,No detection,6220800.0,1990656.0,163044928.0
926,failed,0.007629871368408203,0,No detection,6220800.0,1990656.0,163044928.0
927,b2,0.008118152618408203,2.1784328055218793e-05,0.59375,6220800.0,1990656.0,163044928.0
928,failed,0.006928920745849609,0,No detection,6220800.0,1990656.0,163044928.0
929,failed,0.007013082504272461,0,No detection,6220800.0,1990656.0,163044928.0
930,failed,0.007025718688964844,0,No detection,6220800.0,1990656.0,163044928.0
931,b2,0.00640106201171875,0.009635508060455322,0.592274678111588,6220800.0,1990656.0,163044928.0
932,b2,0.009383201599121094,0.00230457354336977,0.5927116827438371,6220800.0,1990656.0,163044928.0
933,failed,0.007040739059448242,0,No detection,6220800.0,1990656.0,163044928.0
934,b2,0.006780147552490234,9.008269685750747e-09,0.5925133689839572,6220800.0,1990656.0,163044928.0
935,failed,0.006125211715698242,0,No detection,6220800.0,1990656.0,163044928.0
936,b2,0.006683349609375,0.000368613051250577,0.5923159018143009,6220800.0,1990656.0,163044928.0
937,b2,0.006109476089477539,0.06392357498407364,0.5927505330490405,6220800.0,1990656.0,163044928.0
938,b2,0.007653474807739258,0.002167949452996254,0.5931842385516507,6220800.0,1990656.0,163044928.0
939,b2,0.008603096008300781,0.00028434378327801824,0.5936170212765958,6220800.0,1990656.0,163044928.0
940,failed,0.008768558502197266,0,No detection,6220800.0,1990656.0,163044928.0
941,b2,0.008200645446777344,0.001983882859349251,0.5934182590233545,6220800.0,1990656.0,163044928.0
942,failed,0.007033824920654297,0,No detection,6220800.0,1990656.0,163044928.0
943,b2,0.008330583572387695,0.0003515790740493685,0.5932203389830508,6220800.0,1990656.0,163044928.0
944,failed,0.006163597106933594,0,No detection,6220800.0,1990656.0,163044928.0
945,b2,0.007768869400024414,6.826552271377295e-05,0.5930232558139535,6220800.0,1990656.0,163044928.0
946,b2,0.0073473453521728516,1.2254125977051444e-05,0.5934530095036958,6220800.0,1990656.0,163044928.0
947,b2,0.006375789642333984,0.001483300351537764,0.5938818565400844,6220800.0,1990656.0,163044928.0
948,b2,0.006180524826049805,0.0011831303127110004,0.5943097997892518,6220800.0,1990656.0,163044928.0
949,b2,0.006349802017211914,0.0004035368619952351,0.5947368421052631,6220800.0,1990656.0,163044928.0
950,b2,0.00677180290222168,1.9333574527991004e-05,0.5951629863301787,6220800.0,1990656.0,163044928.0
951,b2,0.008635997772216797,4.763030290177994e-07,0.5955882352941176,6220800.0,1990656.0,163044928.0
952,b2,0.006522178649902344,2.850774535545497e-06,0.5960125918153201,6220800.0,1990656.0,163044928.0
953,b2,0.006270408630371094,0.028918424621224403,0.5964360587002097,6220800.0,1990656.0,163044928.0
954,b2,0.006109714508056641,0.0007758750580251217,0.5968586387434555,6220800.0,1990656.0,163044928.0
955,failed,0.006334543228149414,0,No detection,6220800.0,1990656.0,163044928.0
956,b2,0.007331132888793945,0.002792596584185958,0.5966562173458725,6220800.0,1990656.0,163044928.0
957,b2,0.006772518157958984,0.003657486056908965,0.5970772442588727,6220800.0,1990656.0,163044928.0
958,failed,0.0075533390045166016,0,No detection,6220800.0,1990656.0,163044928.0
959,failed,0.007011890411376953,0,No detection,6220800.0,1990656.0,163044928.0
960,b2,0.006669282913208008,0.00719087291508913,0.5962539021852237,6220800.0,1990656.0,163044928.0
961,b2,0.0072400569915771484,6.4303726503567304e-06,0.5966735966735967,6220800.0,1990656.0,163044928.0
962,b2,0.00689244270324707,0.008957983925938606,0.5970924195223261,6220800.0,1990656.0,163044928.0
963,b2,0.006910562515258789,0.00017012299213092774,0.5975103734439834,6220800.0,1990656.0,163044928.0
964,failed,0.0063283443450927734,0,No detection,6220800.0,1990656.0,163044928.0
965,b2,0.008600234985351562,0.0001641775161260739,0.5973084886128365,6220800.0,1990656.0,163044928.0
966,b2,0.0072057247161865234,0.003460995852947235,0.5977249224405378,6220800.0,1990656.0,163044928.0
967,failed,0.007242918014526367,0,No detection,6220800.0,1990656.0,163044928.0
968,failed,0.008354663848876953,0,No detection,6220800.0,1990656.0,163044928.0
969,b2,0.005774021148681641,3.823166228045238e-09,0.5969072164948453,6220800.0,1990656.0,163044928.0
970,b2,0.006269216537475586,0.002123500918969512,0.5973223480947477,6220800.0,1990656.0,163044928.0
971,failed,0.007068634033203125,0,No detection,6220800.0,1990656.0,163044928.0
972,failed,0.00614476203918457,0,No detection,6220800.0,1990656.0,163044928.0
973,b2,0.00780034065246582,0.005462329834699631,0.5965092402464066,6220800.0,1990656.0,163044928.0
974,b2,0.0066852569580078125,3.6566910921465023e-07,0.5969230769230769,6220800.0,1990656.0,163044928.0
975,failed,0.005416154861450195,0,No detection,6220800.0,1990656.0,163044928.0
976,b2,0.005293607711791992,0.012811924330890179,0.5967246673490276,6220800.0,1990656.0,163044928.0
977,b2,0.005812644958496094,9.230731023990302e-08,0.5971370143149284,6220800.0,1990656.0,163044928.0
978,b2,0.006190776824951172,0.0006149965920485556,0.5975485188968335,6220800.0,1990656.0,163044928.0
979,b2,0.006140470504760742,1.3938817573944107e-05,0.5979591836734693,6220800.0,1990656.0,163044928.0
980,b2,0.00593256950378418,2.3754165567879681e-07,0.5983690112130479,6220800.0,1990656.0,163044928.0
981,failed,0.008301019668579102,0,No detection,6220800.0,1990656.0,163044928.0
982,failed,0.006747722625732422,0,No detection,6220800.0,1990656.0,163044928.0
983,b2,0.008880138397216797,0.01543463859707117,0.5975609756097561,6220800.0,1990656.0,163044928.0
984,b2,0.006864309310913086,0.06190016120672226,0.5979695431472081,6220800.0,1990656.0,163044928.0
985,failed,0.007823467254638672,0,No detection,6220800.0,1990656.0,163044928.0
